# A  Zitrin 1/2016
# what you asked for: a file where each line contains the TD of the
# three images (wrt image 1), these are the first two columns, the
# magnification of the three images, respectively (these are the three
# next columns) and the chi2, this is the seventh column. There are 1000
# lines corresponding to 1000 MCMC steps (including repetition, so this
# means in total the results correspond to a few hundred different
# models or so).
#       dt12           dt13              mu1           mu2              mu3           chi2
    5.7697836e+01  -1.1898918e+03   1.0624524e+02   3.6832448e+01   3.6610456e+00   1.0374243e+02
    5.8405535e+01  -1.1587749e+03   1.3530188e+02   3.3917054e+01   3.6302550e+00   9.4489586e+01
    5.8405535e+01  -1.1587749e+03   1.3530188e+02   3.3917054e+01   3.6302550e+00   9.4489586e+01
    5.8405535e+01  -1.1587749e+03   1.3530188e+02   3.3917054e+01   3.6302550e+00   9.4489586e+01
    5.8405535e+01  -1.1587749e+03   1.3530188e+02   3.3917054e+01   3.6302550e+00   9.4489586e+01
    5.8848492e+01  -1.1364664e+03   2.5771186e+02   2.9584847e+01   3.5865471e+00   1.0065751e+02
    5.8848492e+01  -1.1364664e+03   2.5771186e+02   2.9584847e+01   3.5865471e+00   1.0065751e+02
    5.8848492e+01  -1.1364664e+03   2.5771186e+02   2.9584847e+01   3.5865471e+00   1.0065751e+02
    5.8848492e+01  -1.1364664e+03   2.5771186e+02   2.9584847e+01   3.5865471e+00   1.0065751e+02
    5.8889896e+01  -1.1958056e+03   1.8177246e+02   3.0725217e+01   3.6091738e+00   9.3774881e+01
    5.8889896e+01  -1.1958056e+03   1.8177246e+02   3.0725217e+01   3.6091738e+00   9.3774881e+01
    5.8889896e+01  -1.1958056e+03   1.8177246e+02   3.0725217e+01   3.6091738e+00   9.3774881e+01
    5.9793544e+01  -1.1731617e+03   2.5520726e+02   2.8992706e+01   3.5718687e+00   9.1540709e+01
    5.9793544e+01  -1.1731617e+03   2.5520726e+02   2.8992706e+01   3.5718687e+00   9.1540709e+01
    5.9793544e+01  -1.1731617e+03   2.5520726e+02   2.8992706e+01   3.5718687e+00   9.1540709e+01
    5.9793544e+01  -1.1731617e+03   2.5520726e+02   2.8992706e+01   3.5718687e+00   9.1540709e+01
    5.9793544e+01  -1.1731617e+03   2.5520726e+02   2.8992706e+01   3.5718687e+00   9.1540709e+01
    5.9793544e+01  -1.1731617e+03   2.5520726e+02   2.8992706e+01   3.5718687e+00   9.1540709e+01
    5.7282523e+01  -1.1732499e+03   1.9773113e+02   3.0012523e+01   3.5988470e+00   9.5558770e+01
    5.7282523e+01  -1.1732499e+03   1.9773113e+02   3.0012523e+01   3.5988470e+00   9.5558770e+01
    5.7282523e+01  -1.1732499e+03   1.9773113e+02   3.0012523e+01   3.5988470e+00   9.5558770e+01
    5.7282523e+01  -1.1732499e+03   1.9773113e+02   3.0012523e+01   3.5988470e+00   9.5558770e+01
    5.7282523e+01  -1.1732499e+03   1.9773113e+02   3.0012523e+01   3.5988470e+00   9.5558770e+01
    5.7168852e+01  -1.1810693e+03   2.0197180e+02   3.0294965e+01   3.6255869e+00   9.6300300e+01
    5.7168852e+01  -1.1810693e+03   2.0197180e+02   3.0294965e+01   3.6255869e+00   9.6300300e+01
    5.7168852e+01  -1.1810693e+03   2.0197180e+02   3.0294965e+01   3.6255869e+00   9.6300300e+01
    5.6014496e+01  -1.1901764e+03   1.7600123e+02   3.0873764e+01   3.6480036e+00   9.2816831e+01
    5.6014496e+01  -1.1901764e+03   1.7600123e+02   3.0873764e+01   3.6480036e+00   9.2816831e+01
    5.6014496e+01  -1.1901764e+03   1.7600123e+02   3.0873764e+01   3.6480036e+00   9.2816831e+01
    5.5977831e+01  -1.2001139e+03   1.7098596e+02   3.0805872e+01   3.6460705e+00   9.1230300e+01
    5.5977831e+01  -1.2001139e+03   1.7098596e+02   3.0805872e+01   3.6460705e+00   9.1230300e+01
    5.5977831e+01  -1.2001139e+03   1.7098596e+02   3.0805872e+01   3.6460705e+00   9.1230300e+01
    5.5977831e+01  -1.2001139e+03   1.7098596e+02   3.0805872e+01   3.6460705e+00   9.1230300e+01
    5.5977831e+01  -1.2001139e+03   1.7098596e+02   3.0805872e+01   3.6460705e+00   9.1230300e+01
    5.5977831e+01  -1.2001139e+03   1.7098596e+02   3.0805872e+01   3.6460705e+00   9.1230300e+01
    5.5570625e+01  -1.2034484e+03   1.6282484e+02   3.1255536e+01   3.6635442e+00   9.7490198e+01
    5.4975372e+01  -1.1934601e+03   1.7308828e+02   3.1145974e+01   3.6884606e+00   9.3799790e+01
    5.4975372e+01  -1.1934601e+03   1.7308828e+02   3.1145974e+01   3.6884606e+00   9.3799790e+01
    5.2445676e+01  -1.2058677e+03   1.4269689e+02   3.2263477e+01   3.7171243e+00   9.5679484e+01
    5.2445676e+01  -1.2058677e+03   1.4269689e+02   3.2263477e+01   3.7171243e+00   9.5679484e+01
    5.5309872e+01  -1.2146040e+03   1.8130777e+02   3.0968379e+01   3.7183695e+00   9.7541933e+01
    5.5251261e+01  -1.2040559e+03   2.1502560e+02   2.9873718e+01   3.7133840e+00   9.5869178e+01
    5.5251261e+01  -1.2040559e+03   2.1502560e+02   2.9873718e+01   3.7133840e+00   9.5869178e+01
    5.1643125e+01  -1.1745254e+03   1.8813142e+02   3.0697262e+01   3.7297581e+00   9.7327330e+01
    5.0433503e+01  -1.2020077e+03   1.5472479e+02   3.1543318e+01   3.7401340e+00   9.4612217e+01
    5.0433503e+01  -1.2020077e+03   1.5472479e+02   3.1543318e+01   3.7401340e+00   9.4612217e+01
    5.0433503e+01  -1.2020077e+03   1.5472479e+02   3.1543318e+01   3.7401340e+00   9.4612217e+01
    5.0433503e+01  -1.2020077e+03   1.5472479e+02   3.1543318e+01   3.7401340e+00   9.4612217e+01
    5.0433503e+01  -1.2020077e+03   1.5472479e+02   3.1543318e+01   3.7401340e+00   9.4612217e+01
    5.0097275e+01  -1.2285251e+03   1.5775110e+02   3.1415632e+01   3.7647256e+00   9.4137024e+01
    5.0097275e+01  -1.2285251e+03   1.5775110e+02   3.1415632e+01   3.7647256e+00   9.4137024e+01
    5.0097275e+01  -1.2285251e+03   1.5775110e+02   3.1415632e+01   3.7647256e+00   9.4137024e+01
    5.0097275e+01  -1.2285251e+03   1.5775110e+02   3.1415632e+01   3.7647256e+00   9.4137024e+01
    5.0097275e+01  -1.2285251e+03   1.5775110e+02   3.1415632e+01   3.7647256e+00   9.4137024e+01
    5.0097275e+01  -1.2285251e+03   1.5775110e+02   3.1415632e+01   3.7647256e+00   9.4137024e+01
    5.0097275e+01  -1.2285251e+03   1.5775110e+02   3.1415632e+01   3.7647256e+00   9.4137024e+01
    5.0097275e+01  -1.2285251e+03   1.5775110e+02   3.1415632e+01   3.7647256e+00   9.4137024e+01
    4.9524259e+01  -1.2671764e+03   1.2246627e+02   3.2597104e+01   3.7400167e+00   9.7120391e+01
    4.9524259e+01  -1.2671764e+03   1.2246627e+02   3.2597104e+01   3.7400167e+00   9.7120391e+01
    4.7763229e+01  -1.2489727e+03   1.2719102e+02   3.2433229e+01   3.7427818e+00   9.6767829e+01
    4.6022835e+01  -1.2522407e+03   1.2045331e+02   3.1981956e+01   3.7177208e+00   9.9645811e+01
    5.2409405e+01  -1.2744758e+03   1.4231536e+02   3.0977255e+01   3.7001800e+00   9.6603044e+01
    4.6965774e+01  -1.2259855e+03   1.4937547e+02   3.0308828e+01   3.6825664e+00   9.4301808e+01
    4.6965774e+01  -1.2259855e+03   1.4937547e+02   3.0308828e+01   3.6825664e+00   9.4301808e+01
    5.1971786e+01  -1.2778943e+03   1.7559633e+02   2.9861354e+01   3.7238560e+00   9.3619677e+01
    5.1971786e+01  -1.2778943e+03   1.7559633e+02   2.9861354e+01   3.7238560e+00   9.3619677e+01
    4.7933523e+01  -1.2575755e+03   1.9378220e+02   2.8870114e+01   3.7048295e+00   1.0628893e+02
    4.7933523e+01  -1.2575755e+03   1.9378220e+02   2.8870114e+01   3.7048295e+00   1.0628893e+02
    4.7933523e+01  -1.2575755e+03   1.9378220e+02   2.8870114e+01   3.7048295e+00   1.0628893e+02
    4.7933523e+01  -1.2575755e+03   1.9378220e+02   2.8870114e+01   3.7048295e+00   1.0628893e+02
    4.7765179e+01  -1.2516190e+03   2.3607217e+02   2.8028845e+01   3.6980955e+00   1.0596511e+02
    4.6464845e+01  -1.2827446e+03   1.5737840e+02   2.9957031e+01   3.7318427e+00   1.0389572e+02
    4.1731147e+01  -1.2623421e+03   1.1158420e+02   3.2705942e+01   3.7588831e+00   1.0575434e+02
    4.1515383e+01  -1.2989912e+03   9.4210110e+01   3.4378760e+01   3.7715915e+00   9.5225368e+01
    4.2760016e+01  -1.3131409e+03   8.7870242e+01   3.5546868e+01   3.7717733e+00   9.1693997e+01
    3.6961065e+01  -1.3135773e+03   7.1275959e+01   3.8342486e+01   3.7733031e+00   9.2625221e+01
    3.8727115e+01  -1.3347319e+03   7.0093846e+01   3.8623450e+01   3.7752580e+00   9.1038690e+01
    3.6496644e+01  -1.3139637e+03   6.8331151e+01   3.8093409e+01   3.7461922e+00   8.7227568e+01
    4.0497526e+01  -1.3390845e+03   6.2044814e+01   4.1938476e+01   3.7717492e+00   8.6016593e+01
    4.0497526e+01  -1.3390845e+03   6.2044814e+01   4.1938476e+01   3.7717492e+00   8.6016593e+01
    4.1531383e+01  -1.3206515e+03   6.4443935e+01   4.1230786e+01   3.7547799e+00   1.0122851e+02
    3.8098400e+01  -1.3277284e+03   5.3550113e+01   4.6918980e+01   3.7683772e+00   9.3951162e+01
    4.4942567e+01  -1.3157930e+03   6.8321038e+01   3.9954270e+01   3.7330249e+00   9.1193895e+01
    4.4942567e+01  -1.3157930e+03   6.8321038e+01   3.9954270e+01   3.7330249e+00   9.1193895e+01
    4.4942567e+01  -1.3157930e+03   6.8321038e+01   3.9954270e+01   3.7330249e+00   9.1193895e+01
    4.4942567e+01  -1.3157930e+03   6.8321038e+01   3.9954270e+01   3.7330249e+00   9.1193895e+01
    4.4942567e+01  -1.3157930e+03   6.8321038e+01   3.9954270e+01   3.7330249e+00   9.1193895e+01
    4.4942567e+01  -1.3157930e+03   6.8321038e+01   3.9954270e+01   3.7330249e+00   9.1193895e+01
    3.8761892e+01  -1.2814181e+03   6.0525408e+01   4.2897814e+01   3.7607730e+00   1.0974749e+02
    4.0295140e+01  -1.3156021e+03   6.1771679e+01   4.2835134e+01   3.7833453e+00   9.9795266e+01
    4.1350515e+01  -1.3236044e+03   6.5569354e+01   4.1601855e+01   3.7968353e+00   9.6608793e+01
    3.9618874e+01  -1.3038270e+03   6.4286737e+01   4.1714862e+01   3.7889940e+00   1.0426170e+02
    3.9618874e+01  -1.3038270e+03   6.4286737e+01   4.1714862e+01   3.7889940e+00   1.0426170e+02
    4.1397051e+01  -1.3323367e+03   5.9203627e+01   4.5756502e+01   3.8306596e+00   1.0395512e+02
    4.1397051e+01  -1.3323367e+03   5.9203627e+01   4.5756502e+01   3.8306596e+00   1.0395512e+02
    4.1397051e+01  -1.3323367e+03   5.9203627e+01   4.5756502e+01   3.8306596e+00   1.0395512e+02
    3.5853521e+01  -1.3527624e+03   4.9891548e+01   5.0924907e+01   3.8525582e+00   9.9661139e+01
    3.5853521e+01  -1.3527624e+03   4.9891548e+01   5.0924907e+01   3.8525582e+00   9.9661139e+01
    3.2093415e+01  -1.3193990e+03   4.8383628e+01   5.2931497e+01   3.8637722e+00   1.0404134e+02
    3.2093415e+01  -1.3193990e+03   4.8383628e+01   5.2931497e+01   3.8637722e+00   1.0404134e+02
    3.2093415e+01  -1.3193990e+03   4.8383628e+01   5.2931497e+01   3.8637722e+00   1.0404134e+02
    3.4384730e+01  -1.3428740e+03   5.1053282e+01   4.9384797e+01   3.8398646e+00   1.0136838e+02
    3.4384730e+01  -1.3428740e+03   5.1053282e+01   4.9384797e+01   3.8398646e+00   1.0136838e+02
    3.5486309e+01  -1.3567031e+03   4.9806077e+01   5.2272721e+01   3.8764978e+00   1.0038543e+02
    3.5486309e+01  -1.3567031e+03   4.9806077e+01   5.2272721e+01   3.8764978e+00   1.0038543e+02
    3.5486309e+01  -1.3567031e+03   4.9806077e+01   5.2272721e+01   3.8764978e+00   1.0038543e+02
    3.5486309e+01  -1.3567031e+03   4.9806077e+01   5.2272721e+01   3.8764978e+00   1.0038543e+02
    3.5486309e+01  -1.3567031e+03   4.9806077e+01   5.2272721e+01   3.8764978e+00   1.0038543e+02
    3.2360494e+01  -1.3365853e+03   4.8135196e+01   5.4557771e+01   3.8939943e+00   1.0426170e+02
    3.2360494e+01  -1.3365853e+03   4.8135196e+01   5.4557771e+01   3.8939943e+00   1.0426170e+02
    3.6537048e+01  -1.3557307e+03   5.2235994e+01   5.1645987e+01   3.9119912e+00   1.0774900e+02
    3.6537048e+01  -1.3557307e+03   5.2235994e+01   5.1645987e+01   3.9119912e+00   1.0774900e+02
    3.6537048e+01  -1.3557307e+03   5.2235994e+01   5.1645987e+01   3.9119912e+00   1.0774900e+02
    3.4765385e+01  -1.3065311e+03   5.4186625e+01   4.9527983e+01   3.8850488e+00   1.0214057e+02
    3.5190540e+01  -1.3042792e+03   5.3853326e+01   5.0206957e+01   3.8949919e+00   9.8225981e+01
    3.8501015e+01  -1.2992379e+03   6.1100960e+01   4.5411790e+01   3.8933531e+00   1.0122659e+02
    3.8501015e+01  -1.2992379e+03   6.1100960e+01   4.5411790e+01   3.8933531e+00   1.0122659e+02
    3.5278001e+01  -1.2794743e+03   5.7812543e+01   4.8894227e+01   3.9525965e+00   1.0464491e+02
    3.7916716e+01  -1.3158804e+03   5.6362949e+01   4.7869458e+01   3.9125909e+00   1.0199878e+02
    3.8610259e+01  -1.3029474e+03   5.2069732e+01   5.3023080e+01   3.9154336e+00   1.0929337e+02
    3.8317349e+01  -1.2696560e+03   5.5025774e+01   5.0955962e+01   3.9146732e+00   1.0754781e+02
    3.8317349e+01  -1.2696560e+03   5.5025774e+01   5.0955962e+01   3.9146732e+00   1.0754781e+02
    4.1063165e+01  -1.2927238e+03   5.3771226e+01   5.3833247e+01   3.9277106e+00   1.1233422e+02
    4.1275535e+01  -1.2987157e+03   5.6479541e+01   5.0950780e+01   3.9114720e+00   1.0649587e+02
    4.0977464e+01  -1.3073708e+03   5.2846096e+01   5.3935986e+01   3.9109426e+00   1.0924739e+02
    4.0977464e+01  -1.3073708e+03   5.2846096e+01   5.3935986e+01   3.9109426e+00   1.0924739e+02
    3.6287758e+01  -1.2962074e+03   4.6848273e+01   6.1929226e+01   3.9308372e+00   1.0684077e+02
    4.0742013e+01  -1.3304333e+03   5.0734816e+01   5.5486229e+01   3.9210382e+00   1.0377117e+02
    3.9681833e+01  -1.2881547e+03   5.5182926e+01   5.2106619e+01   3.9374896e+00   9.7587920e+01
    3.9681833e+01  -1.2881547e+03   5.5182926e+01   5.2106619e+01   3.9374896e+00   9.7587920e+01
    4.0475850e+01  -1.2997104e+03   5.5181246e+01   5.2569977e+01   3.9623046e+00   9.6953690e+01
    4.0475850e+01  -1.2997104e+03   5.5181246e+01   5.2569977e+01   3.9623046e+00   9.6953690e+01
    4.0475850e+01  -1.2997104e+03   5.5181246e+01   5.2569977e+01   3.9623046e+00   9.6953690e+01
    4.0475850e+01  -1.2997104e+03   5.5181246e+01   5.2569977e+01   3.9623046e+00   9.6953690e+01
    4.0475850e+01  -1.2997104e+03   5.5181246e+01   5.2569977e+01   3.9623046e+00   9.6953690e+01
    4.3867359e+01  -1.2578295e+03   6.5100339e+01   4.6975691e+01   3.9260085e+00   9.9469529e+01
    4.3867359e+01  -1.2578295e+03   6.5100339e+01   4.6975691e+01   3.9260085e+00   9.9469529e+01
    4.3867359e+01  -1.2578295e+03   6.5100339e+01   4.6975691e+01   3.9260085e+00   9.9469529e+01
    4.4424216e+01  -1.2821650e+03   6.2033011e+01   4.7886220e+01   3.9280489e+00   9.9187863e+01
    4.6554725e+01  -1.2572331e+03   6.4961488e+01   4.8117523e+01   3.9326241e+00   1.0404326e+02
    4.6554725e+01  -1.2572331e+03   6.4961488e+01   4.8117523e+01   3.9326241e+00   1.0404326e+02
    4.5345276e+01  -1.2369713e+03   6.1986971e+01   5.0211403e+01   3.9309230e+00   1.0656101e+02
    4.5400765e+01  -1.2510066e+03   6.5518406e+01   4.6658099e+01   3.9104538e+00   1.0178418e+02
    4.6869287e+01  -1.2202564e+03   8.1048382e+01   4.1633103e+01   3.8931780e+00   1.0307755e+02
    4.7717827e+01  -1.2319104e+03   8.7025502e+01   4.0943714e+01   3.9408802e+00   1.1473701e+02
    5.0077682e+01  -1.2674056e+03   8.8313793e+01   3.9622369e+01   3.9022627e+00   1.0526956e+02
    4.9306277e+01  -1.2345567e+03   9.5998845e+01   3.8012733e+01   3.8780973e+00   1.1351071e+02
    4.9306277e+01  -1.2345567e+03   9.5998845e+01   3.8012733e+01   3.8780973e+00   1.1351071e+02
    4.8557936e+01  -1.2514660e+03   9.0681522e+01   3.8196785e+01   3.8486405e+00   1.0573518e+02
    4.2169983e+01  -1.2531193e+03   6.8231563e+01   4.3947217e+01   3.8694507e+00   1.0245865e+02
    4.2169983e+01  -1.2531193e+03   6.8231563e+01   4.3947217e+01   3.8694507e+00   1.0245865e+02
    4.1010580e+01  -1.2894470e+03   6.7373219e+01   4.3696736e+01   3.8992110e+00   1.0295300e+02
    4.2773489e+01  -1.2857444e+03   6.9967634e+01   4.3263261e+01   3.8984354e+00   1.0947349e+02
    4.1853695e+01  -1.2564376e+03   8.1519187e+01   3.8687761e+01   3.8425162e+00   1.1142599e+02
    4.3107607e+01  -1.2721645e+03   7.5295366e+01   4.0127079e+01   3.8572324e+00   1.1104660e+02
    4.3053592e+01  -1.2986574e+03   7.4819614e+01   3.9688748e+01   3.8506837e+00   9.4587307e+01
    4.0576367e+01  -1.3133086e+03   7.0444128e+01   4.0752492e+01   3.8724007e+00   9.7126139e+01
    3.8059038e+01  -1.3327473e+03   6.1380444e+01   4.3287897e+01   3.8748192e+00   9.9971548e+01
    3.8059038e+01  -1.3327473e+03   6.1380444e+01   4.3287897e+01   3.8748192e+00   9.9971548e+01
    3.9457256e+01  -1.3258303e+03   6.9973407e+01   3.9458660e+01   3.8366386e+00   1.0668173e+02
    4.0546338e+01  -1.3199488e+03   7.6161241e+01   3.7713618e+01   3.8092939e+00   9.1316525e+01
    4.0546338e+01  -1.3199488e+03   7.6161241e+01   3.7713618e+01   3.8092939e+00   9.1316525e+01
    3.8225410e+01  -1.3198373e+03   6.7820306e+01   3.9750159e+01   3.7888518e+00   9.1590527e+01
    3.8225410e+01  -1.3198373e+03   6.7820306e+01   3.9750159e+01   3.7888518e+00   9.1590527e+01
    3.8225410e+01  -1.3198373e+03   6.7820306e+01   3.9750159e+01   3.7888518e+00   9.1590527e+01
    3.8225410e+01  -1.3198373e+03   6.7820306e+01   3.9750159e+01   3.7888518e+00   9.1590527e+01
    3.8225410e+01  -1.3198373e+03   6.7820306e+01   3.9750159e+01   3.7888518e+00   9.1590527e+01
    3.8225410e+01  -1.3198373e+03   6.7820306e+01   3.9750159e+01   3.7888518e+00   9.1590527e+01
    3.7272850e+01  -1.3209609e+03   6.6672093e+01   3.9605182e+01   3.7842754e+00   1.0041991e+02
    3.7272850e+01  -1.3209609e+03   6.6672093e+01   3.9605182e+01   3.7842754e+00   1.0041991e+02
    4.2714300e+01  -1.3398436e+03   6.4327425e+01   4.1445315e+01   3.7910254e+00   1.0293384e+02
    4.0857567e+01  -1.3198816e+03   7.1344059e+01   3.8322372e+01   3.7755239e+00   1.0068050e+02
    4.1779620e+01  -1.2687930e+03   8.8260244e+01   3.5428035e+01   3.7731397e+00   9.8042035e+01
    4.1779620e+01  -1.2687930e+03   8.8260244e+01   3.5428035e+01   3.7731397e+00   9.8042035e+01
    4.1779620e+01  -1.2687930e+03   8.8260244e+01   3.5428035e+01   3.7731397e+00   9.8042035e+01
    4.1779620e+01  -1.2687930e+03   8.8260244e+01   3.5428035e+01   3.7731397e+00   9.8042035e+01
    4.3190548e+01  -1.2997986e+03   8.1679618e+01   3.6442062e+01   3.7760207e+00   9.8438668e+01
    4.3190548e+01  -1.2997986e+03   8.1679618e+01   3.6442062e+01   3.7760207e+00   9.8438668e+01
    4.3190548e+01  -1.2997986e+03   8.1679618e+01   3.6442062e+01   3.7760207e+00   9.8438668e+01
    4.3190548e+01  -1.2997986e+03   8.1679618e+01   3.6442062e+01   3.7760207e+00   9.8438668e+01
    4.3190548e+01  -1.2997986e+03   8.1679618e+01   3.6442062e+01   3.7760207e+00   9.8438668e+01
    4.3190548e+01  -1.2997986e+03   8.1679618e+01   3.6442062e+01   3.7760207e+00   9.8438668e+01
    4.3190548e+01  -1.2997986e+03   8.1679618e+01   3.6442062e+01   3.7760207e+00   9.8438668e+01
    4.1580721e+01  -1.2706165e+03   8.0810195e+01   3.6698435e+01   3.7764578e+00   1.0092193e+02
    4.4583034e+01  -1.2949311e+03   8.2590091e+01   3.6940902e+01   3.8083380e+00   1.0638857e+02
    4.2571110e+01  -1.2729281e+03   8.6740285e+01   3.6077592e+01   3.8055283e+00   1.0783714e+02
    4.2571110e+01  -1.2729281e+03   8.6740285e+01   3.6077592e+01   3.8055283e+00   1.0783714e+02
    4.2571110e+01  -1.2729281e+03   8.6740285e+01   3.6077592e+01   3.8055283e+00   1.0783714e+02
    4.2763639e+01  -1.2808332e+03   8.5983628e+01   3.5612958e+01   3.7620647e+00   1.0709561e+02
    4.2763639e+01  -1.2808332e+03   8.5983628e+01   3.5612958e+01   3.7620647e+00   1.0709561e+02
    4.2763639e+01  -1.2808332e+03   8.5983628e+01   3.5612958e+01   3.7620647e+00   1.0709561e+02
    4.2763639e+01  -1.2808332e+03   8.5983628e+01   3.5612958e+01   3.7620647e+00   1.0709561e+02
    4.2763639e+01  -1.2808332e+03   8.5983628e+01   3.5612958e+01   3.7620647e+00   1.0709561e+02
    4.2763639e+01  -1.2808332e+03   8.5983628e+01   3.5612958e+01   3.7620647e+00   1.0709561e+02
    4.2603422e+01  -1.3194432e+03   7.2116763e+01   3.7938159e+01   3.7490839e+00   1.0221530e+02
    3.7831646e+01  -1.3192516e+03   6.5108938e+01   3.9661355e+01   3.7592339e+00   9.6438260e+01
    3.9228570e+01  -1.3254556e+03   6.9356376e+01   3.8176492e+01   3.7664083e+00   1.0212908e+02
    4.0905519e+01  -1.3226257e+03   7.2919570e+01   3.7634831e+01   3.7703231e+00   9.7312001e+01
    4.0905519e+01  -1.3226257e+03   7.2919570e+01   3.7634831e+01   3.7703231e+00   9.7312001e+01
    4.0905519e+01  -1.3226257e+03   7.2919570e+01   3.7634831e+01   3.7703231e+00   9.7312001e+01
    4.0905519e+01  -1.3226257e+03   7.2919570e+01   3.7634831e+01   3.7703231e+00   9.7312001e+01
    4.0905519e+01  -1.3226257e+03   7.2919570e+01   3.7634831e+01   3.7703231e+00   9.7312001e+01
    4.0905519e+01  -1.3226257e+03   7.2919570e+01   3.7634831e+01   3.7703231e+00   9.7312001e+01
    4.0905519e+01  -1.3226257e+03   7.2919570e+01   3.7634831e+01   3.7703231e+00   9.7312001e+01
    4.0905519e+01  -1.3226257e+03   7.2919570e+01   3.7634831e+01   3.7703231e+00   9.7312001e+01
    4.0905519e+01  -1.3226257e+03   7.2919570e+01   3.7634831e+01   3.7703231e+00   9.7312001e+01
    4.0905519e+01  -1.3226257e+03   7.2919570e+01   3.7634831e+01   3.7703231e+00   9.7312001e+01
    4.3994803e+01  -1.3340217e+03   8.0631213e+01   3.5783151e+01   3.7433381e+00   9.9647727e+01
    4.3684396e+01  -1.3494927e+03   7.6760220e+01   3.6918549e+01   3.7506822e+00   9.4284563e+01
    4.3684396e+01  -1.3494927e+03   7.6760220e+01   3.6918549e+01   3.7506822e+00   9.4284563e+01
    4.3684396e+01  -1.3494927e+03   7.6760220e+01   3.6918549e+01   3.7506822e+00   9.4284563e+01
    4.2474620e+01  -1.3424747e+03   7.8678247e+01   3.6175473e+01   3.7391166e+00   1.0763211e+02
    4.3938094e+01  -1.3432487e+03   7.5049644e+01   3.8578932e+01   3.7845762e+00   1.0549950e+02
    4.3938094e+01  -1.3432487e+03   7.5049644e+01   3.8578932e+01   3.7845762e+00   1.0549950e+02
    4.4730066e+01  -1.3191927e+03   8.0683029e+01   3.7335326e+01   3.7624546e+00   1.0252762e+02
    4.4730066e+01  -1.3191927e+03   8.0683029e+01   3.7335326e+01   3.7624546e+00   1.0252762e+02
    4.1398682e+01  -1.2646994e+03   9.3117847e+01   3.5459423e+01   3.7683284e+00   9.7507443e+01
    4.0556528e+01  -1.3299587e+03   7.9272802e+01   3.7321126e+01   3.8138624e+00   9.4815323e+01
    4.1534245e+01  -1.3514373e+03   6.9661439e+01   3.9486622e+01   3.8003076e+00   1.0281887e+02
    3.8913073e+01  -1.3665761e+03   6.6002636e+01   4.0435353e+01   3.8153264e+00   9.7582171e+01
    3.6325998e+01  -1.3619999e+03   5.8822105e+01   4.3590270e+01   3.8191711e+00   1.0021298e+02
    3.6325998e+01  -1.3619999e+03   5.8822105e+01   4.3590270e+01   3.8191711e+00   1.0021298e+02
    3.4514568e+01  -1.3676063e+03   5.5880460e+01   4.5527907e+01   3.8345247e+00   1.0045440e+02
    3.6094099e+01  -1.3454989e+03   6.2144791e+01   4.2081816e+01   3.7996514e+00   9.5298180e+01
    3.6094099e+01  -1.3454989e+03   6.2144791e+01   4.2081816e+01   3.7996514e+00   9.5298180e+01
    3.6094099e+01  -1.3454989e+03   6.2144791e+01   4.2081816e+01   3.7996514e+00   9.5298180e+01
    3.4000791e+01  -1.3868102e+03   5.4632492e+01   4.5649008e+01   3.8338715e+00   1.0021298e+02
    3.9824379e+01  -1.3817706e+03   6.5487127e+01   4.0536706e+01   3.8109237e+00   1.0563554e+02
    3.5595707e+01  -1.3146574e+03   6.9402377e+01   3.9957025e+01   3.8303670e+00   1.0089319e+02
    3.5595707e+01  -1.3146574e+03   6.9402377e+01   3.9957025e+01   3.8303670e+00   1.0089319e+02
    3.9319183e+01  -1.3345566e+03   7.5166757e+01   3.8512514e+01   3.8238222e+00   1.0144503e+02
    3.9319183e+01  -1.3345566e+03   7.5166757e+01   3.8512514e+01   3.8238222e+00   1.0144503e+02
    3.6232278e+01  -1.3255521e+03   7.2301016e+01   3.8888885e+01   3.8291607e+00   9.9306661e+01
    3.6232278e+01  -1.3255521e+03   7.2301016e+01   3.8888885e+01   3.8291607e+00   9.9306661e+01
    3.6268927e+01  -1.3138427e+03   7.4963981e+01   3.8160816e+01   3.8077324e+00   9.8237477e+01
    4.1462619e+01  -1.3632441e+03   7.7262058e+01   3.7506268e+01   3.8119604e+00   1.0634258e+02
    3.9487989e+01  -1.3409479e+03   7.7882082e+01   3.7126605e+01   3.7994433e+00   1.0150826e+02
    3.7097237e+01  -1.3351313e+03   7.7270471e+01   3.7364175e+01   3.8202271e+00   1.0315227e+02
    3.8135540e+01  -1.3479402e+03   7.2271819e+01   3.8775188e+01   3.8138074e+00   9.2479598e+01
    3.8135540e+01  -1.3479402e+03   7.2271819e+01   3.8775188e+01   3.8138074e+00   9.2479598e+01
    3.8135540e+01  -1.3479402e+03   7.2271819e+01   3.8775188e+01   3.8138074e+00   9.2479598e+01
    3.8135540e+01  -1.3479402e+03   7.2271819e+01   3.8775188e+01   3.8138074e+00   9.2479598e+01
    3.8135540e+01  -1.3479402e+03   7.2271819e+01   3.8775188e+01   3.8138074e+00   9.2479598e+01
    3.7003960e+01  -1.3582902e+03   7.1148899e+01   3.9063230e+01   3.8234729e+00   9.9220437e+01
    3.7619209e+01  -1.3570934e+03   7.1873218e+01   3.9021623e+01   3.8211246e+00   9.9850833e+01
    3.5941659e+01  -1.3649726e+03   6.4283401e+01   4.1136904e+01   3.8116934e+00   1.0352400e+02
