# event obsband deltatpk mpk fnupk trise t2 t3 restband kcor
   se f160w      0.9 26.17 0.1241   6.9 3.286 4.929         besselli  -0.251 
   se f125w      1.0 27.43 0.0387   7.0 4.828 6.2         bessellr  -0.354 
   se f160w      1.0 26.12 0.1297   7.0 3.194 4.791         besselli  -0.250 
   se f125w      1.1 27.41 0.0393   7.1 4.718 6.1         bessellr  -0.348 
   se f160w      1.1 26.07 0.1356   7.1 3.104 4.655         besselli  -0.249 
   se f125w      1.2 27.4 0.0399   7.2 4.609 6.0         bessellr  -0.339 
   se f160w      1.2 26.02 0.1418   7.2 3.016 4.523         besselli  -0.248 
   se f125w      1.3 27.38 0.0406   7.3 4.501 5.9         bessellr  -0.333 
   se f160w      1.3 25.97 0.1483   7.3 2.93 4.395         besselli  -0.247 
   se f125w      1.4 27.36 0.0413   7.4 4.395 5.8         bessellr  -0.327 
   se f160w      1.4 25.92 0.155   7.4 2.846 4.269         besselli  -0.246 
   se f125w      1.5 27.34 0.042   7.5 4.291 5.7         bessellr  -0.323 
   se f160w      1.5 25.88 0.1621   7.5 2.764 4.146         besselli  -0.246 
   se f125w      1.6 27.33 0.0426   7.6 4.187 5.6         bessellr  -0.314 
   se f160w      1.6 25.83 0.1695   7.6 2.684 4.026         besselli  -0.245 
   se f125w      1.7 27.31 0.0433   7.7 4.086 5.5         bessellr  -0.308 
   se f160w      1.7 25.78 0.1772   7.7 2.606 3.909         besselli  -0.244 
   se f125w      1.8 27.29 0.0441   7.8 3.985 5.4         bessellr  -0.302 
   se f160w      1.8 25.73 0.1853   7.8 2.529 3.794         besselli  -0.243 
   se f125w      1.9 27.27 0.0448   7.9 3.886 5.3         bessellr  -0.296 
   se f160w      1.9 25.68 0.1937   7.9 2.455 3.682         besselli  -0.243 
